,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1491,8605-ITULD,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.549999237060547,69.2,No
1492,3254-YRILK,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.19999694824219,483.15,Yes
1493,6416-YJTTB,1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,934.8,No
1494,2667-WYLWJ,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,786.5,Yes
1495,4472-VESGY,0,0,1,1,52,1,2,1,2,2,2,0,0,2,0,0,0,98.1500015258789,69.65,No
1496,3195-TQDZX,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.25,4086.3,No
1497,3128-YOVTD,0,0,1,1,51,1,0,1,2,2,0,0,0,0,0,1,0,79.1500015258789,5364.8,No
1498,0529-ONKER,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.6500015258789,82.3,Yes
1499,1728-CXQBE,1,1,1,0,64,1,2,1,0,2,2,0,0,2,0,1,2,94.25,20.3,No
1500,7041-TXQJH,0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.20000076293945,770.4,No
1501,5014-GSOUQ,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.950000762939453,6816.95,No
1502,5724-BIDBU,1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.349998474121094,2419.55,No
1503,0481-SUMCB,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.1500015258789,4138.7,No
1504,1769-GRUIK,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.0999984741211,267.6,No
1505,5240-IJOQT,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.69999694824219,3457.45,Yes
1506,8819-WFGGJ,1,0,1,0,68,0,1,0,2,0,2,0,2,2,2,1,0,54.099998474121094,1115.2,No
1507,7427-AUFPY,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.649999618530273,5435.6,No
1508,2811-POVEX,0,1,1,1,23,1,0,1,0,2,2,0,0,2,0,1,0,88.44999694824219,4186.3,No
1509,1092-GANHU,1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.6500015258789,25.05,Yes
1510,7898-PDWQE,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.4000015258789,4630.2,No
1511,9972-EWRJS,0,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,0,19.25,3221.25,No
1512,9314-IJWSQ,0,0,1,1,14,1,2,1,0,0,0,0,2,0,0,1,2,84.80000305175781,688.5,No
1513,0661-XEYAN,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.799999237060547,867.1,Yes
1514,5799-JRCZO,0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,4746.05,No
1515,1921-KYSAY,0,0,0,0,41,1,2,0,0,0,2,2,0,2,1,1,2,68.5999984741211,712.85,No
1516,6198-RTPMF,0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.5999984741211,48.95,No
1517,2924-KHUVI,1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55000305175781,355.1,No
1518,1925-GMVBW,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.549999237060547,45.3,No
1519,7881-EVUAD,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.599998474121094,5764.7,Yes
1520,6184-DYUOB,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.600000381469727,167.3,No
1521,9207-ZPANB,1,0,0,0,37,1,2,0,2,2,2,2,0,0,1,0,2,67.44999694824219,428.45,No
1522,5766-XQXMQ,0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.8499984741211,1505.35,Yes
1523,9327-QSDED,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,43.54999923706055,693.45,No
1524,1656-DRSMG,0,0,0,0,63,1,2,1,0,2,2,2,2,2,0,1,1,109.8499984741211,930.4,No
1525,3012-VFFMN,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.649999618530273,1177.95,No
1526,2984-AFWNC,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4000015258789,5069.65,No
1527,0640-YJTPY,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,21.0,324.25,No
1528,8096-LOIST,0,0,0,0,19,1,0,0,0,0,0,0,0,2,0,1,2,56.20000076293945,1458.1,No
1529,9764-REAFF,0,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,0,18.399999618530273,156.4,No
1530,3703-VAVCL,1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,2298.9,Yes
1531,7107-UBYKY,0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,1679.65,No
1532,4881-GQJTW,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.600000381469727,369.6,No
1533,8519-QJGJD,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.3499984741211,2998.0,Yes
1534,7876-DNYAP,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,19.799999237060547,5206.55,No
1535,7905-NJMXS,1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,0,2,64.19999694824219,3626.1,No
1536,2882-WDTBA,1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,1,0,75.75,24.4,No
1537,2091-GPPIQ,0,0,1,1,72,1,2,0,0,2,0,2,2,2,2,1,2,78.94999694824219,7968.85,No
1538,6326-MTTXK,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.8499984741211,152.45,Yes
1539,5071-FBJFS,0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,2,50.29999923706055,1959.5,No
1540,2796-UUZZO,1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.30000305175781,2053.05,No
1541,2429-AYKKO,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.850000381469727,398.55,No
1542,9798-OPFEM,0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,2,21.100000381469727,1130.85,No
1543,0330-IVZHA,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.94999694824219,3425.35,Yes
1544,3794-NFNCH,1,0,1,0,30,1,0,0,0,0,2,0,0,0,0,1,3,50.0,4323.45,No
1545,5193-QLVZB,1,0,0,0,63,1,2,1,0,2,2,0,2,2,2,1,0,104.75,703.55,No
1546,7114-AEOZE,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,19.850000381469727,1275.7,No
1547,2886-KEFUM,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,2965.75,Yes
1548,5522-NYKPB,1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9000015258789,1647.0,No
1549,4237-RLAQD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.849998474121094,56.25,Yes
1550,9957-YODKZ,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.80000305175781,2249.95,No
1551,6518-KZXCB,1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,6109.75,No
1552,2245-ADZFJ,0,0,1,1,31,1,2,0,0,2,0,2,2,2,2,0,0,80.55000305175781,159.4,No
1553,7776-QGYJC,0,0,1,1,39,1,0,1,0,0,2,2,0,0,0,1,0,81.5,3751.15,No
1554,9313-QOLTZ,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,20.899999618530273,68.65,No
1555,9651-GTSAQ,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.0999984741211,411.25,Yes
1556,3186-BAXNB,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.69999694824219,105.5,Yes
1557,4672-FOTSD,1,0,0,0,12,1,2,0,2,2,0,2,0,0,0,1,2,67.25,3320.6,No
1558,0637-YLETY,0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.5999984741211,327.45,Yes
1559,9818-XQCUV,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.350000381469727,5669.5,No
1560,7338-ERIVA,1,0,0,1,39,0,1,0,2,0,0,2,2,0,1,0,0,45.04999923706055,465.45,No
1561,1157-BQCUW,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.94999694824219,704.3,Yes
1562,8259-NFJTV,0,0,1,1,7,0,1,0,2,0,0,2,0,0,0,0,3,34.650001525878906,1369.8,No
1563,3223-DWFIO,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.3499984741211,1107.25,No
1564,2660-EMUBI,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.3499984741211,95.55,Yes
1565,6968-GMKPR,0,0,0,0,55,1,0,1,0,2,2,0,0,0,0,1,2,81.55000305175781,6375.2,No
1566,4751-ERMAN,1,0,1,1,72,1,0,0,0,2,2,0,2,2,2,1,0,75.4000015258789,8152.3,No
1567,1436-ZMJAN,0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.80000305175781,1566.75,No
1568,3292-PBZEJ,1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4000015258789,130.25,No
1569,0799-DDIHE,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.29999923706055,162.15,No
1570,3070-FNFZQ,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.399999618530273,110.05,No
1571,2812-SFXMJ,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.049999237060547,1885.15,No
1572,7675-OZCZG,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,6302.85,Yes
1573,5014-WUQMG,1,0,1,1,47,1,0,1,2,2,2,0,0,2,1,1,2,96.0999984741211,2264.5,No
1574,5312-TSZVC,0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.649999618530273,816.8,No
1575,2003-CKLOR,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,1253.5,Yes
1576,0993-OSGPT,0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,1,0,60.650001525878906,41.2,No
1577,9254-RBFON,0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,98.5999984741211,5265.55,Yes
1578,1205-WNWPJ,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,693.3,Yes
1579,9391-EOYLI,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.44999694824219,5997.1,Yes
1580,7108-DGVUU,0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.69999694824219,3824.2,No
1581,2782-JEEBU,1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,3886.05,No
1582,5127-BZENZ,0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.19999694824219,7283.25,No
1583,2720-FVBQP,0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95000076293945,412.55,No
1584,9906-NHHVC,0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,53.5,1070.25,No
1585,4522-XRWWI,1,0,1,0,42,1,2,0,2,0,0,2,2,2,1,0,1,80.44999694824219,817.95,No
1586,3766-EJLFL,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,1,0,109.05000305175781,1171.3,No
1587,5939-SXWHM,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.299999237060547,6548.65,No
1588,8152-UOBNY,0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.80000305175781,625.65,No
1589,7351-KYHQH,0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.94999694824219,1911.5,No
1590,7643-RCHXS,0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,2,19.350000381469727,70.85,No
1591,8246-SHFGA,1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,21.100000381469727,134.7,No
1592,8387-MOJJT,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.94999694824219,1507.0,Yes
1593,0620-XEFWH,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.850000381469727,2978.3,No
1594,6485-QXWWE,0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,299.3,No
1595,2761-OCIAX,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.69999694824219,5832.65,Yes
1596,7321-VGNKU,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3499984741211,5567.55,No
1597,5327-CNLUQ,1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9000015258789,450.8,No
1598,7552-KEYGT,1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.549999237060547,4166.35,No
1599,5816-JMLGY,0,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,80.4000015258789,1215.6,No
1600,3068-OMWZA,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.80000305175781,91.7,Yes
1601,2927-QRRQV,1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.6500015258789,7898.45,No
1602,6032-KRXXO,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,3915.4,Yes
1603,7459-RRWQZ,0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.6500015258789,979.5,Yes
1604,6265-SXWBU,1,0,1,1,69,1,2,1,0,2,2,0,2,0,1,0,1,95.75,90.05,No
1605,7941-RCJOW,1,0,0,0,65,1,0,2,1,1,1,1,1,1,2,1,1,19.549999237060547,7432.05,No
1606,6374-NTQLP,1,1,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.0999984741211,4026.4,No
1607,4154-AQUGT,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05000305175781,25.3,Yes
1608,2387-KDZQY,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.100000381469727,1193.05,No
1609,3584-WKTTW,1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55000305175781,20.1,No
1610,3399-BMLVW,1,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,398.55,No
1611,1971-DTCZB,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.94999694824219,1958.45,No
1612,3092-IGHWF,1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4000015258789,69.9,Yes
1613,3374-PZLXD,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.700000762939453,63.15,No
1614,3813-DHBBB,1,0,1,0,67,0,1,0,2,2,0,2,0,2,2,1,0,50.95000076293945,1301.1,No
1615,2812-REYAT,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,1,0,20.049999237060547,484.05,No
1616,6518-PPLMZ,1,0,1,1,53,1,0,2,1,1,1,1,1,1,2,1,3,19.399999618530273,4528.0,No
1617,4939-KYYPY,1,0,0,0,27,1,2,0,0,0,2,2,0,0,0,0,2,59.45000076293945,3887.85,No
1618,8017-LXHFA,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2208.75,Yes
1619,5930-GBIWP,1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,81.5,238.15,No
1620,6022-KOUQO,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.049999237060547,80.8,No
1621,6352-TWCAU,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.44999694824219,958.15,Yes
1622,2361-UPSND,0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.5999984741211,118.3,No
1623,6035-RIIOM,0,0,0,0,54,1,2,1,0,2,0,0,2,2,2,1,0,97.19999694824219,76.45,No
1624,2929-QNSRW,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,3845.45,Yes
1625,1262-OPMFY,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,1094.5,Yes
1626,9504-DSHWM,1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.20000076293945,573.75,No
1627,5035-BVCXS,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9000015258789,1267.0,No
1628,6267-DCFFZ,0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05000305175781,633.45,No
1629,3533-UVMOM,1,0,1,0,68,1,0,0,2,2,2,0,0,2,2,0,0,70.94999694824219,6129.65,No
1630,2439-LYPMQ,1,1,1,0,38,1,2,1,0,2,2,0,2,2,0,1,2,102.5999984741211,1218.25,No
1631,4248-QPAVC,0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.3499984741211,1405.3,Yes
1632,1899-VXWXM,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.0999984741211,2274.9,Yes
1633,1478-VPOAD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.79999923706055,74.5,No
1634,9995-HOTOH,1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,59.0,1068.85,No
1635,2988-PLAHS,0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.94999694824219,533.9,No
1636,1371-OJCEK,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.350000381469727,676.15,No
1637,4999-IEZLT,1,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.450000762939453,3804.4,No
1638,8883-ANODQ,0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4000015258789,1118.8,No
1639,4690-LLKUA,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.04999923706055,5236.4,Yes
1640,2351-RRBUE,0,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.649999618530273,1386.8,No
1641,5980-BDHPY,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.0999984741211,762.25,No
1642,1498-DQNRX,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,19.850000381469727,1902.0,No
1643,9469-WEJBT,1,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.3499984741211,239.05,No
1644,3331-HQDTW,0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.80000305175781,5673.7,Yes
1645,9490-DFPMD,0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.6500015258789,39.8,Yes
1646,2581-VKIRT,0,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,997.75,No
1647,5442-XSDCW,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,5574.35,Yes
1648,7426-WEIJX,1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.94999694824219,406.05,No
1649,2851-MMUTZ,0,0,0,0,27,1,0,0,0,2,0,2,0,0,0,1,3,56.150001525878906,138.85,No
1650,3049-NDXFL,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.80000305175781,123.65,Yes
1651,8580-AECUZ,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.0999984741211,1801.1,Yes
1652,3307-TLCUD,1,0,1,0,17,0,1,0,2,0,2,0,0,0,0,0,3,34.400001525878906,689.0,No
1653,6625-FLENO,1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,790.7,No
1654,2967-MXRAV,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.799999237060547,582.5,No
1655,7963-GQRMY,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.29999923706055,1618.2,Yes
1656,8189-HBVRW,0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,2,90.80000305175781,1173.35,No
1657,4163-KIUHY,1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.600000381469727,900.9,No
1658,1228-FZFRV,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.94999694824219,2122.05,Yes
1659,3500-NSDOA,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.80000305175781,6719.9,No
1660,1171-TYKUR,1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,25.399999618530273,69.15,No
1661,3761-FLYZI,0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.80000305175781,3784.0,No
1662,2058-DCJBE,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,1798.65,Yes
1663,5364-XYIRR,1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.6500015258789,54.65,Yes
1664,4829-AUOAX,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05000305175781,3886.45,Yes
1665,1219-NNDDO,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.8499984741211,1224.05,No
1666,8388-DMKAE,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.25,2310.2,No
1667,4403-BWPAY,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.799999237060547,723.4,No
1668,9659-QEQSY,0,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.6500015258789,3988.5,No
1669,5405-ZMYXQ,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.5999984741211,3554.6,No
1670,5047-LHVLY,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,3,50.150001525878906,0.0,Yes
1671,1442-OKRJE,1,0,1,1,66,1,0,1,2,2,2,0,2,2,1,1,0,103.1500015258789,6034.85,No
1672,4737-AQCPU,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.0999984741211,531.6,No
1673,9158-VCTQB,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.5999984741211,85.1,Yes
1674,2808-CHTDM,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.100000381469727,173.0,No
1675,6311-UEUME,0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9000015258789,2511.95,Yes
1676,0793-TWELN,0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1500015258789,3893.6,No
1677,3283-WCWXT,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.399999618530273,357.15,No
1678,1060-ENTOF,0,1,1,0,67,1,2,1,2,2,2,2,0,2,1,1,1,105.4000015258789,467.5,No
1679,0999-QXNSA,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2288.7,No
1680,5451-MHQOF,1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.450000762939453,4627.85,No
1681,4836-WNFNO,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.0,289.1,No
1682,9225-BZLNZ,1,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,2,85.25,6460.55,No
1683,0354-VXMJC,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,1,19.600000381469727,1931.3,No
1684,4422-QVIJA,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.150001525878906,402.6,No
1685,9365-SRSZE,1,1,1,0,27,1,0,1,0,0,0,0,0,0,0,1,2,70.55000305175781,2221.55,No
1686,6839-ITVZJ,0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.04999923706055,7758.9,Yes
1687,8332-OSJDW,1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.399999618530273,172.85,No
1688,4735-BJKOU,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,3,20.149999618530273,224.5,No
1689,0274-JKUJR,1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,58.849998474121094,7388.45,No
1690,5740-YHGTW,1,0,1,1,70,1,2,1,2,2,0,0,2,0,0,1,1,97.55000305175781,3460.95,No
1691,8917-SZTTJ,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.649999618530273,1700.9,No
1692,1696-MZVAU,1,0,1,1,39,0,1,0,0,0,0,0,0,0,1,1,1,25.25,3090.65,No
1693,7359-WWYJV,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.44999694824219,1293.8,No
1694,0375-HVGXO,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.70000076293945,645.8,Yes
1695,4906-ZHGPK,1,0,1,1,54,1,2,0,0,2,0,2,2,0,1,1,2,70.69999694824219,5224.95,No
1696,8593-WHYHV,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.30000305175781,500.1,Yes
1697,3795-GWTRD,0,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55000305175781,2427.1,No
1698,1298-PHBTI,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.80000305175781,3488.15,No
1699,6223-DHJGV,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.649999618530273,1035.7,No
1700,6961-MJKBO,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.450000762939453,7565.35,No
1701,6097-EQISJ,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.44999694824219,2799.0,Yes
1702,4423-YLHDV,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4000015258789,1601.5,Yes
1703,8158-WPEZG,1,0,0,0,11,0,1,0,0,2,0,2,0,0,0,1,2,35.650001525878906,85.5,No
1704,0107-YHINA,1,0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,6256.2,Yes
1705,4918-FYJNT,0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.44999694824219,1232.9,No
1706,0727-BNRLG,1,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.6500015258789,19.9,No
1707,4854-CIDCF,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,73.8499984741211,1937.4,No
1708,8640-SDGKB,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4000015258789,1096.25,Yes
1709,3280-MRDOF,1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.0999984741211,5059.75,No
1710,6435-SRWBJ,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,82.75,3023.65,No
1711,9964-WBQDJ,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.399999618530273,4889.2,No
1712,6303-KFWSL,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,2289.9,No
1713,1702-CCFNJ,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,61.349998474121094,6503.2,No
1714,8932-CZHRQ,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,0,1,76.75,1313.25,No
1715,0386-CWRGM,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.399999618530273,990.3,No
1716,5515-RUGKN,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,228.0,No
1717,0404-AHASP,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.700000762939453,5746.15,No
1718,7279-NMVJC,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.899999618530273,209.1,No
1719,2081-VEYEH,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.94999694824219,1864.2,No
